id,name,neighborhood_cleansed,latitude,longitude,host_listings_count,property_type,room_type,accommodates,bedrooms,price,availability_365,review_scores_rating
721594055312835807,"Spazioso trilocale Via De Andreis, Milano",CORSICA,45.46062,9.23387,26,Entire condo,Entire home/apt,4,2.0,$138.00,362,
735875318835193091,Bronzetti - appartamento di charme Milano centro,XXII MARZO,45.4663761,9.2149219,66,Entire condo,Entire home/apt,6,3.0,$127.00,349,5.0
735922078371736734,"Bedroom with view and balcony, close to F. Prada",LORETO,45.4447723,9.2170597,3,Private room in condo,Private room,2,1.0,$150.00,364,
731887666685515268,[Lovely Flat]-Castillia 7,PIOLA,45.4854552,9.1896221,57,Entire condo,Entire home/apt,4,1.0,$116.00,201,4.5
731891222903464610,[Renovated Flat]-Fra Bartolomeo,WASHINGTON,45.4572723,9.1524526,57,Entire condo,Entire home/apt,4,2.0,$73.00,215,4.5
733046842071892631,Modern Apartment City Center,PAGANO,45.49857,9.1785,1,Entire vacation home,Entire home/apt,4,1.0,$150.00,162,5.0
733068941603273140,Bright & warm modern apartment,BAGGIO,45.45773381161167,9.08985064973756,1,Private room in condo,Private room,1,1.0,$35.00,61,5.0
733087657262566520,Porta Venezia 101,BUENOS AIRES,45.47712,9.20444,5,Entire rental unit,Entire home/apt,2,1.0,$88.00,36,2.5
731894372777333049,[Charming apartment near the city center] - Gallarate street,NAVIGLIO GRANDE,45.494032,9.1414663,57,Entire condo,Entire home/apt,2,1.0,$77.00,87,
731897872007153144,[Cozy Flat]-Giambellino 100,GIAMBELLINO,45.448491,9.1413091,57,Entire condo,Entire home/apt,4,1.0,$78.00,93,5.0
735969676321057432,Navigli Ticinese heart apartment,NAVIGLIO GRANDE,45.4511007,9.1767937,23,Entire serviced apartment,Entire home/apt,2,1.0,$62.00,111,
735976546035934379,via Chieti - Silenzioso e ristrutturato a nuovo,SARPI,45.485057,9.1630491,41,Entire condo,Entire home/apt,2,,$117.00,298,
731898874153025280,Lovely 1-bedroom flat in the centre of Milan,WASHINGTON,45.45637,9.15398,2,Entire condo,Entire home/apt,2,1.0,$85.00,341,5.0
731906208408790255,[Lovely Flat]-Giambellino 40,GIAMBELLINO,45.4513299,9.148652,57,Entire condo,Entire home/apt,5,1.0,$68.00,194,3.0
733132067436665131,appartamento 15minuti dal Duomo e Linate,MOLISE,45.449769,9.2211729,2,Entire condo,Entire home/apt,2,1.0,$125.00,324,
733149679244266315,Incantevole appartamento per 4 ospiti - Duomo,BRERA,45.4686513,9.190368,49,Entire serviced apartment,Entire home/apt,4,1.0,$223.00,213,4.0
733155022672338430,The Color-Block House in Via F. Ozanam,BUENOS AIRES,45.4802609,9.2129534,3,Entire condo,Entire home/apt,2,1.0,$141.00,261,5.0
733168740029172031,[Sweet Modern Apartment]-Savona,PORTA ROMANA,45.4522066,9.1579111,57,Entire condo,Entire home/apt,2,1.0,$113.00,197,5.0
733227462230094084,15 min from DUOMO & BRERA,BUENOS AIRES,45.47607477620345,9.214788969975285,1,Entire condo,Entire home/apt,2,1.0,$150.00,23,5.0
733233039217191062,Central station - Buenos Aires,CERMENTATE,45.48274929999999,9.2053491,15,Entire condo,Entire home/apt,2,1.0,$101.00,0,5.0
733248510575978765,[Lovely flat Sempione]-Londonio,SARPI,45.4805169,9.1682717,57,Entire condo,Entire home/apt,4,1.0,$66.00,192,4.0
733249485454940326,New Design Apartment on two levels - 6 guests,CASTELLO,45.4545373,9.1987204,49,Entire condo,Entire home/apt,6,2.0,$240.00,214,5.0
731909183367494237,[Cozy Apartment]-Grazioli 3,AFFORI,45.5100394,9.1753284,57,Entire condo,Entire home/apt,4,1.0,$80.00,352,
731914512367703396,[Cozy Apartment]-Grazioli 1,AFFORI,45.5100394,9.1753284,57,Entire condo,Entire home/apt,4,1.0,$90.00,203,5.0
731920511815455984,[Luxury Loft] Guintellino,RONCHETTO,45.4418818,9.144263,57,Entire condo,Entire home/apt,4,1.0,$116.00,181,4.5
731923019347208051,Kibilu - Piazzale Baiamonti,REPUBBLICA,45.4822904,9.1823818,55,Entire rental unit,Entire home/apt,4,1.0,$115.00,363,5.0
739543706283129881,Confortevole bilocale a Milano,PARCO LAMBRO,45.49526,9.23711,3,Entire condo,Entire home/apt,3,1.0,$55.00,5,4.0
739550313214527290,Conchetta Flexyrent - Aircon - WiFi - Navigli,PORTA TICINESE,45.445913041648666,9.177298365606667,69,Entire condo,Entire home/apt,2,1.0,$164.00,194,4.5
735987773775586664,Splendido Monolocale,AFFORI,45.52255,9.17154,1,Entire rental unit,Entire home/apt,2,1.0,$90.00,360,
733253576346608741,Melzo Apartment - Porta Venezia,BUENOS AIRES,45.47287,9.20829,65,Entire rental unit,Entire home/apt,3,1.0,$46.00,188,5.0
735988674691482283,Penthouse in the center of Milan,BRERA,45.4690675,9.1855453,1,Entire condo,Entire home/apt,4,1.0,$237.00,180,5.0
733255163663349782,Tulipani 19 - Flower District,WAGNER,45.45074,9.13786,65,Entire rental unit,Entire home/apt,2,1.0,$48.00,251,4.0
733255438486250455,Biancospini 13 - Flower District,GIAMBELLINO,45.44829,9.14029,65,Entire rental unit,Entire home/apt,2,1.0,$44.00,243,4.0
733270868622309400,[Renovated flat] Medeghino,SARCA,45.4315327,9.180146700000002,57,Entire condo,Entire home/apt,6,2.0,$88.00,180,4.25
733270908112167178,[Cozy Flat]-Viale Monza,LORETO,45.4884063,9.2170768,57,Entire condo,Entire home/apt,4,1.0,$60.00,208,
733284870170401147,Modern Apartment  on two levels - 6 guests,VIGENTINO,45.45349,9.19972,49,Entire condo,Entire home/apt,6,2.0,$205.00,224,5.0
739565749258383832,Appartamento Bicocca - Affitti Brevi Italia,BICOCCA,45.51553,9.21112,7,Entire rental unit,Entire home/apt,4,1.0,$144.00,75,
739570887403155797,"Appartamento con giardino ,Wi-Fi  e parcheggio",NAVIGLIO GRANDE,45.49628,9.15123,1,Private room in condo,Private room,2,1.0,$57.00,59,
736029765737289238,Bocconi / Porta Romana cozy studio apartment,VIGENTINO,45.44737778554297,9.194547696295157,5,Entire condo,Entire home/apt,2,1.0,$72.00,224,5.0
733290284520788228,Luxury Apartment Milano city Metro M2,LAMBRATE,45.4860552,9.2459838,3,Entire condo,Entire home/apt,5,2.0,$115.00,78,4.8
733361372161020994,Easylife - Nice studio in Buenos Aires,CERMENTATE,45.48559,9.20965,146,Entire rental unit,Entire home/apt,1,1.0,$112.00,363,
736058944186482817,Ampia stanza in zona Carrobbio,DUOMO,45.45881392923624,9.180209711194038,2,Private room in condo,Private room,2,1.0,$83.00,83,5.0
733426639744407675,NoLo 80,LORETO,45.49309,9.22419,1,Entire condo,Entire home/apt,6,2.0,$123.00,82,4.69
733727495728139958,Design Flat in the Downtown,CASTELLO,45.45325099999999,9.2020111,9,Entire rental unit,Entire home/apt,4,1.0,$80.00,53,4.71
733736497481969675,[Cozy Apartment]-Polesine,LORETO,45.4384314,9.2203803,57,Entire condo,Entire home/apt,4,1.0,$95.00,92,3.5
733754350050593963,[Portello Apartment]-Lauria,CASTELLO,45.4863029,9.1556487,57,Entire condo,Entire home/apt,3,1.0,$74.00,208,3.0
739622250032073639,"[San Siro-Trivulzio] Free WI-FI,Netflix",WAGNER,45.46544919999999,9.1397107,1,Entire condo,Entire home/apt,4,1.0,$177.00,359,5.0
739677992465111968,Luxury Penthouse with Stunning View and Hammam,MAGGIOLINA,45.4956847,9.2028437,11,Entire condo,Entire home/apt,4,2.0,$600.00,335,
736078419703455613,YouHosty - Spartaco 28,XXII MARZO,45.4581532,9.2113122,99,Entire condo,Entire home/apt,5,1.0,$90.00,355,4.8
736081874605498242,Mansarda Incantevole in Duomo  Milano,DUOMO,45.46521,9.18587,4,Entire place,Entire home/apt,4,2.0,$303.00,144,
739769705910938454,Appartamento delizioso,LORETO,45.48922,9.21462,1,Entire condo,Entire home/apt,4,1.0,$105.00,347,5.0
739781649818679964,Deluxe high floor apartment in Città Studi,CITY LIFE,45.471505329432645,9.230227544903755,2,Entire condo,Entire home/apt,4,2.0,$221.00,298,5.0
733763007131861705,[Flat near Central Station]-Soperga,CERMENTATE,45.4863597,9.2082051,57,Entire condo,Entire home/apt,3,1.0,$124.00,179,3.5
733767161646970606,[Luxury Apartment near Porta Romana]-Tertulliano,MOLISE,45.4491855,9.2192558,57,Entire condo,Entire home/apt,5,2.0,$139.00,58,4.0
733771009548131495,[Cozy Apartment]-Treviso,PADOVA,45.5025269,9.2343635,57,Entire condo,Entire home/apt,4,1.0,$80.00,205,4.67
733782922346297511,[Linate Apartment]-Salomone 1,MECENATE,45.452032,9.2419362,57,Entire condo,Entire home/apt,3,1.0,$70.00,101,5.0
733786547886564545,[Linate Apartment]-Salomone 2,MECENATE,45.452032,9.2419362,57,Entire condo,Entire home/apt,3,1.0,$66.00,101,
733788924542620627,[Big Apartment]-Salomone,MECENATE,45.452032,9.2419362,57,Entire condo,Entire home/apt,4,2.0,$90.00,89,
733844004279284976,Lovely loft in Milano,LORETO,45.4413,9.2295,1,Entire loft,Entire home/apt,3,1.0,$110.00,60,
733927171317317814,Appartamento Unico con splendido terrazzo,CASTELLO,45.45553,9.19927,49,Entire condo,Entire home/apt,6,2.0,$289.00,232,5.0
733941136451971634,Room in a vintage photo studio,WAGNER,45.46751,9.13439,1,Private room,Private room,2,1.0,$43.00,0,4.85
733952097205415825,New & Modern Apartment in Milan- 4 guests,VIGENTINO,45.45334,9.19785,49,Entire condo,Entire home/apt,4,1.0,$150.00,192,5.0
739845232219784292,Camera singola in appartamento,LORETO,45.48755,9.23179,1,Private room in condo,Private room,1,1.0,$60.00,216,5.0
739890965680140672,[Stazione Centrale-Porta Nuova] Vista sulla città,PIOLA,45.4892162,9.2002152,1,Entire condo,Entire home/apt,4,1.0,$115.00,348,5.0
740000570429861331,"Incantevole appartamento, Naviglio grande: Milano",NAVIGLIO GRANDE,45.45140018037051,9.171467386186125,2,Entire condo,Entire home/apt,3,1.0,$141.00,184,3.71
736084344332716457,Appartamento San Giovanni - Affitti Brevi Italia,VIALE CORSICA,45.51793,9.22569,7,Entire rental unit,Entire home/apt,4,2.0,$190.00,76,4.86
740201752136727725,Stelvio Loft 66,FARINI,45.49475,9.18185,2,Entire loft,Entire home/apt,4,1.0,$134.00,303,5.0
740244822060676134,Soggiorno incantevole in zona navigli,SAN CRISTOFORO,45.4440231,9.1573264,1,Entire condo,Entire home/apt,2,1.0,$103.00,365,
733987045329378497,Dimora Il Cortile,NAVIGLIO GRANDE,45.4960828023313,9.145710307687386,1,Entire condo,Entire home/apt,4,1.0,$82.00,68,5.0
734031261878610494,Posto letto per brevi periodi Milano Lodi-Tibb,MOLISE,45.45201,9.22147,2,Private room in condo,Private room,1,1.0,$44.00,362,5.0
736108046522489287,Location per eventi  a Milano,BRERA,45.4761,9.18883,3,Entire place,Entire home/apt,16,,"$7,000.00",363,
736125348244165058,Attico affascinante a Milano Duomo,DUOMO,45.46344,9.18625,4,Entire place,Entire home/apt,2,1.0,$143.00,149,
740246866648277984,Bilocale ristrutturato - zona Washington,WAGNER,45.45952,9.14333,1,Entire condo,Entire home/apt,4,1.0,$90.00,173,
740272708325644951,camera confortevole Milano,MOLISE,45.44928,9.22208,2,Private room in condo,Private room,2,1.0,$94.00,355,4.67
740287304311162277,YouHosty - Previati 21,MONTE ROSA,45.4716246,9.1497129,99,Entire condo,Entire home/apt,4,1.0,$100.00,355,5.0
736125878747422166,Attico accogliente a Milano Duomo,DUOMO,45.46316,9.18786,4,Entire place,Entire home/apt,2,1.0,$128.00,149,5.0
740303716048679767,Sweet Inn | Trendy 1BR Apt. near the Duomo,DUOMO,45.46045,9.19025,69,Entire rental unit,Entire home/apt,4,1.0,$115.00,175,5.0
740309094393279134,Sweet Inn | Cozy Apt. near San Babila,CASTELLO,45.46225,9.19947,69,Entire rental unit,Entire home/apt,4,1.0,$132.00,150,5.0
734043065577749986,Pop Apartment Milan center,BUENOS AIRES,45.4841687,9.2167034,1,Entire condo,Entire home/apt,4,2.0,$216.00,167,5.0
734077558685056179,Suite Apartment,MONTE ROSA,45.46926,9.15221,1,Entire rental unit,Entire home/apt,4,1.0,$99.00,263,5.0
734089138630299127,Quiet room to chill,CORSICA,45.46218,9.22897,2,Private room in rental unit,Private room,2,1.0,$45.00,346,5.0
740312619183954982,Sweet Inn | Charming Apt. near the Duomo Cathedral,DUOMO,45.46276,9.18969,69,Entire rental unit,Entire home/apt,3,1.0,$119.00,186,4.83
736195414627365815,"Stanza privata matrimoniale - Milano Centro, Isola",MAGGIOLINA,45.49902,9.19373,1,Private room in condo,Private room,2,2.0,$50.00,254,5.0
740313865252207783,Appartamento in San Siro - Quadrilocale,Q. CAGNINO,45.4727,9.11193,4,Entire condo,Entire home/apt,4,3.0,$714.00,358,
740326426769820714,Lovely small Apartment in the city center,VIGENTINO,45.4515,9.1966,1,Entire condo,Entire home/apt,2,1.0,$79.00,66,4.5
740394684908768700,Relstay | Amendola | Double Room with Outdoor Area,MONTE ROSA,45.47379,9.1457,14,Entire condo,Entire home/apt,2,1.0,$91.00,131,5.0
734091649941787264,Accogliente mansarda con parcheggio privato,CA` GRANDA,45.504352,9.1953245,1,Entire condo,Entire home/apt,4,1.0,$72.00,356,5.0
734170331676419028,[Duomo 15 Minuti] Suite con Netflix ad AfforiM3,AFFORI,45.5098369,9.1771182,1,Entire condo,Entire home/apt,4,1.0,$105.00,281,4.75
734434182139219611,[Cozy apartment]-Porpora,LORETO,45.4862658,9.2323957,57,Entire condo,Entire home/apt,2,1.0,$71.00,183,3.0
734436999272319296,[New flat in downtown] Orti 16,CASTELLO,45.4547151,9.201499,57,Entire condo,Entire home/apt,4,1.0,$82.00,91,4.75
736236615941593405,central Milan fast wi fi tube 1 min walk,CITY LIFE,45.48276,9.22763,3,Private room in rental unit,Private room,2,1.0,$46.00,71,4.5
734452916674761257,Appartamento con vista Parco,AFFORI,45.51436,9.17551,3,Entire condo,Entire home/apt,2,1.0,$59.00,210,5.0
734481172287420040,YouHosty - Arese 18,PIOLA,45.49163979999999,9.1890703,99,Entire condo,Entire home/apt,2,1.0,$88.00,354,3.5
734481741553973617,2 Bedroom apt near the metro,CITY LIFE,45.48313,9.22994,39,Entire condo,Entire home/apt,6,2.0,$111.00,171,
734539936730011219,App In Centro(p.Venezia)+Wi-Fi+SmartTv,BUENOS AIRES,45.47475,9.20536,3,Entire condo,Entire home/apt,3,1.0,$124.00,103,4.82
740413547152785505,Relstay | Amendola | Double Room with Balcony,MONTE ROSA,45.47368,9.14419,14,Entire condo,Entire home/apt,2,1.0,$88.00,136,4.4
736263942803046713,Camera in ampio appartamento a Milano vicino M3,AFFORI,45.50851,9.17863,2,Private room in rental unit,Private room,2,1.0,$85.00,365,5.0
740426220189350989,Relstay | Amendola | Triple Room with Mezzanine,MONTE ROSA,45.47358,9.14401,14,Entire condo,Entire home/apt,3,1.0,$109.00,142,5.0
740431626799871692,Relstay | Amendola | Cute Single Room,MONTE ROSA,45.47412,9.14446,14,Entire condo,Entire home/apt,1,1.0,$66.00,137,4.83
740449497126423770,Relstay | Amendola | Single Room with Large Bed,MONTE ROSA,45.47416,9.14607,14,Entire condo,Entire home/apt,1,1.0,$76.00,144,5.0
740472113656683806,Fifty Eight Milan Beltrade,DUOMO,45.46254,9.18579,12,Entire condo,Entire home/apt,2,1.0,$188.00,26,
734571119987520821,Elegant flat @ Porta Venezia,BUENOS AIRES,45.47718993984101,9.203134886920452,1,Entire condo,Entire home/apt,4,2.0,$350.00,165,
734577175903335118,Nice One Bedroom in Shared Flat,MONTE ROSA,45.46827,9.14921,1,Private room in rental unit,Private room,2,1.0,$50.00,312,
734663052140284755,Easylife - Spacious apartment in Maciachini area,PAGANO,45.49796,9.18654,146,Entire rental unit,Entire home/apt,5,2.0,$115.00,353,5.0
736272632264289285,[Free Parking] A due passi da Navigli con Balcone,WAGNER,45.456666,9.1514618,42,Entire condo,Entire home/apt,4,1.0,$93.00,154,5.0
734713027833351435,The Jungle Milano,MOLISE,45.45149,9.21898,1,Entire rental unit,Entire home/apt,3,1.0,$70.00,115,5.0
740489076232001420,Deluxe studio Milano,NAVIGLIO GRANDE,45.4917534,9.1510676,1,Entire rental unit,Entire home/apt,2,1.0,$53.00,324,4.44
740539336608141487,Affori Residence,AFFORI,45.5142507,9.1773242,8,Entire rental unit,Entire home/apt,5,2.0,$77.00,327,
740614572911698515,Grande monolocale in zona Piazza San Luigi Milano,LORETO,45.4418261,9.2139543,4,Entire condo,Entire home/apt,1,1.0,$50.00,188,
734737664910366177,Nice Room in the Navigli,NAVIGLIO GRANDE,45.45281,9.17379,1,Private room in rental unit,Private room,2,1.0,$100.00,20,4.5
736593809692356964,Milano Fashion District Exclusive Studio,DUOMO,45.4694236,9.1974227,1,Entire condo,Entire home/apt,2,1.0,$307.00,363,5.0
740987175690809749,"Appartamento moderno nel cuore di Milano, Nolo.",CERMENTATE,45.49257,9.21216,1,Entire condo,Entire home/apt,3,1.0,$78.00,356,4.82
736607625887787503,Ticinese: cozy little place in the city heart,PORTA TICINESE,45.455981,9.1808098,23,Entire condo,Entire home/apt,2,1.0,$84.00,89,5.0
741094902805127120,"Aria di Natale, giardino e idromassaggio per relax",CERMENTATE,45.49,9.20263,1,Entire rental unit,Entire home/apt,2,1.0,$221.00,365,5.0
741134281801578847,Casa Cavaleri grazioso appartamento  MM Bande Nere,WAGNER,45.46071119582093,9.133181830688466,1,Entire condo,Entire home/apt,2,1.0,$97.00,361,5.0
741159597011325171,Casa Aura,TORINO,45.51848,9.2447,1,Entire condo,Entire home/apt,4,1.0,$55.00,61,4.63
741167708334191298,"Mansarda curata e Intima a Milano, zona Savona.",PORTA ROMANA,45.45762,9.16391,1,Private room in condo,Private room,2,1.0,$80.00,353,
741251693516895677,Monolocale Milano Centrale/Repubblica,CERMENTATE,45.48134,9.19761,1,Entire condo,Entire home/apt,2,1.0,$62.00,298,4.33
735145992158866977,[Porta Romana] vicino al Duomo elegante e spazioso,PORTA ROMANA,45.45008951496141,9.207648923278796,1,Entire condo,Entire home/apt,5,2.0,$198.00,336,5.0
735179637255569310,YouHosty - Metauro 4,GIAMBELLINO,45.4515192,9.1499853,99,Entire condo,Entire home/apt,4,1.0,$87.00,363,4.67
735240665374505740,Beautiful apartment in Milan city center,XXII MARZO,45.4549353,9.2121341,1,Entire condo,Entire home/apt,5,2.0,$186.00,343,5.0
735253622950781593,Canonica bright apartment,SARPI,45.4799691,9.1725307,89,Entire condo,Entire home/apt,4,2.0,$160.00,186,
735297687915000500,White Flower House,BUENOS AIRES,45.48384,9.20835,2,Private room in condo,Private room,2,1.0,$140.00,364,
735326007276641273,Quadrio23,REPUBBLICA,45.4838809,9.1819858,3,Entire condo,Entire home/apt,3,1.0,$107.00,84,4.5
736607883023318447,Easylife - Modern apartment in Porta Romana,CASTELLO,45.45677,9.19617,146,Entire rental unit,Entire home/apt,2,1.0,$179.00,351,
736621459573900953,Il meraviglioso Gigolino,CORSICA,45.4654666,9.2313484,5,Entire rental unit,Entire home/apt,2,1.0,$88.00,345,3.0
736718727547229883,Small room in a big city,NAVIGLIO GRANDE,45.49682,9.13171,1,Private room in condo,Private room,1,1.0,$39.00,2,4.33
735341626045158207,Appartamento incantevole immerso nel verde,CERMENTATE,45.47036,9.11916,1,Entire condo,Entire home/apt,3,1.0,$100.00,302,5.0
735503724822232934,Piccolo appartamento a due passi dalla Martesana,TORINO,45.5077888,9.2389619,1,Entire condo,Entire home/apt,2,1.0,$76.00,195,
735538794806936086,White House Apartment - Navigli,NAVIGLIO GRANDE,45.447443,9.1626747,15,Entire condo,Entire home/apt,3,1.0,$66.00,248,5.0
735547552013008970,In the heart of Porta Venezia: elegant bright flat,BUENOS AIRES,45.4765164,9.2036068,23,Entire condo,Entire home/apt,3,1.0,$87.00,64,4.67
735851813798746634,⁂ Barocco ⁂ Biliardo - Ping pong - Vasca - WiFi,PADOVA,45.50508,9.24274,4,Entire condo,Entire home/apt,2,,$55.00,364,5.0
741275897964699622,"[Loreto-Duomo] Comfort, Netflix-13 min from center",LORETO,45.4905903,9.2228653,4,Entire condo,Entire home/apt,4,1.0,$82.00,39,
741276226680269890,[Duomo - Porta Venezia] Automatic Diamante House,LORETO,45.49470806807416,9.221008461901835,7,Entire condo,Entire home/apt,3,1.0,$119.00,84,5.0
741309089771320373,Cozy APT near Aeroporto Milano Linate,MECENATE,45.45989729999999,9.2389396,13,Entire condo,Entire home/apt,4,1.0,$84.00,246,5.0
736758728391010562,Alex Guest House,WAGNER,45.46674489999999,9.134176,898,Entire rental unit,Entire home/apt,6,2.0,$200.00,364,
741376059961511159,Elegante appartamento ideale: casa vacanza-affari,VIALE CORSICA,45.5050493,9.2230959,1,Entire condo,Entire home/apt,4,1.0,$116.00,319,5.0
741385684863828412,Easylife - Elegant and refined apartment in Duomo with a view,DUOMO,45.46677,9.19719,4,Entire rental unit,Entire home/apt,5,2.0,$282.00,354,5.0
741559404068477948,[Turro Metro M1] Duomo 15 Min Wifi Self check in,PADOVA,45.50072,9.22012,11,Entire condo,Entire home/apt,2,1.0,$79.00,42,4.0
741625829973127973,Ampia e silenziosa stanza con bagno privato,CA` GRANDA,45.516732612538114,9.19690249577025,1,Private room in condo,Private room,2,1.0,$43.00,337,5.0
